PROSPECTID,t,timestamp,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score,Approved_Flag
10031,7,2023-07-30,6.0,-99999,3.0,2.0,3.0,3.0,2,2,0,3,3,0.0,2.0,33.0,0,1,0.0,0,0,1.0,1,1,1.0,1,1,2,8.0,2.0,2,2,2.0,2,2,0.0,5,5,3,Married,GRADUATE,32,M,27223.753248817644,110.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,1.0,1.0,1.0,1.0,0.0,0,0,CC,others,,
10031,8,2023-08-29,7.0,-99999,4.0,2.0,3.0,3.0,2,2,0,3,3,0.0,2.0,33.0,0,1,0.0,0,0,1.0,1,1,1.0,1,1,2,8.0,2.0,2,2,2.0,2,2,1.0,5,5,2,Married,GRADUATE,32,M,27223.753248817644,111.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,1.0,1.0,1.0,1.0,0.0,0,0,CC,others,,
10031,9,2023-09-28,8.0,-99999,5.0,2.0,3.0,3.0,1,2,1,2,3,0.0,2.0,33.0,0,1,0.0,0,0,1.0,1,1,1.0,0,1,2,9.0,3.0,3,3,2.0,1,2,0.0,6,5,2,Married,GRADUATE,32,M,27223.753248817644,112.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.5,1.0,0.5,1.0,0.0,0,0,CC,others,,
10031,10,2023-10-28,9.0,-99999,6.0,2.0,3.0,3.0,0,2,2,0,3,0.0,2.0,33.0,0,1,0.0,0,0,1.0,0,1,1.0,0,1,2,10.0,3.0,2,3,2.0,1,2,0.0,7,5,2,Married,GRADUATE,32,M,27223.753248817644,113.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.0,0,0,HL,others,,
10031,11,2023-11-27,10.0,-99999,7.0,2.0,3.0,3.0,0,2,2,0,3,0.0,2.0,33.0,0,1,0.0,0,0,1.0,0,1,1.0,0,1,2,11.0,3.0,2,3,3.0,2,3,0.0,8,5,3,Married,GRADUATE,32,M,27223.753248817644,114.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0,0,PL,others,,
10031,12,2023-12-27,11.0,-99999,8.0,2.0,3.0,3.0,0,2,2,0,3,0.0,2.0,33.0,0,1,0.0,0,0,1.0,0,1,1.0,0,1,2,12.0,4.0,3,4,3.0,1,3,0.0,9,5,3,Married,GRADUATE,32,M,27223.753248817644,115.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.3333333333333333,0.75,0.3333333333333333,0.75,0.0,0,0,CC,others,,
10031,13,2024-01-26,12.0,-99999,9.0,2.0,3.0,3.0,0,2,2,0,3,0.0,2.0,33.0,0,0,0.0,0,0,1.0,0,1,1.0,0,1,2,12.0,4.0,2,4,3.0,1,3,1.0,9,4,2,Married,GRADUATE,32,M,27223.753248817644,116.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.0,0,0,CC,others,,
10031,14,2024-02-25,13.0,-99999,10.0,2.0,3.0,3.0,0,2,2,0,3,0.0,2.0,33.0,0,0,0.0,0,0,1.0,0,1,1.0,0,1,2,12.0,4.0,2,4,3.0,1,3,2.0,9,4,1,Married,GRADUATE,32,M,27223.753248817644,117.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.0,0,0,CC,others,,
10031,15,2024-03-26,14.0,-99999,11.0,2.0,3.0,3.0,0,1,1,0,2,0.0,2.0,33.0,0,0,0.0,0,0,1.0,0,1,1.0,0,0,2,12.0,4.0,1,4,3.0,1,2,3.0,8,3,0,Married,GRADUATE,32,M,27223.753248817644,118.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.5,0.25,0.3333333333333333,0.25,0.0,0,0,CC,others,,
10031,16,2024-04-25,15.0,-99999,12.0,2.0,3.0,3.0,0,0,0,0,0,0.0,2.0,33.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,2,12.0,4.0,1,3,3.0,1,2,4.0,7,2,0,Married,GRADUATE,32,M,27223.753248817644,119.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.5,0.3333333333333333,0.3333333333333333,0.25,0.0,0,0,CC,others,,
10031,17,2024-05-25,16.0,-99999,0.0,3.0,3.0,3.0,0,0,0,0,0,0.0,3.0,33.0,0,0,0.0,0,0,2.0,1,1,1.0,0,0,2,13.0,5.0,2,4,3.0,0,2,0.0,7,2,1,Married,GRADUATE,32,M,25688.819400493292,120.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.5,0.0,0.4,0.0,0,0,CC,others,,
10031,18,2024-06-24,17.0,-99999,0.0,4.0,3.0,3.0,1,1,0,2,2,0.0,4.0,33.0,0,0,0.0,0,0,2.0,1,1,2.0,1,1,3,13.0,5.0,1,4,3.0,0,1,1.0,6,1,1,Married,GRADUATE,32,M,25688.819400493292,121.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.25,0.0,0.2,0.0,0,0,CC,others,,
10031,19,2024-07-24,18.0,-99999,1.0,4.0,3.0,3.0,2,2,0,3,3,0.0,4.0,33.0,0,0,0.0,0,0,2.0,1,1,2.0,1,1,3,13.0,5.0,1,3,3.0,0,1,2.0,5,1,1,Married,GRADUATE,32,M,25688.819400493292,122.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.3333333333333333,0.0,0.2,0.0,0,0,CC,others,,
10031,20,2024-08-23,0.0,-99999,2.0,4.0,3.0,3.0,2,2,0,3,3,0.0,4.0,34.0,1,1,0.0,0,0,2.0,1,1,2.0,1,1,0,13.0,5.0,1,3,3.0,0,1,3.0,5,1,0,Married,GRADUATE,32,M,29933.07583116633,123.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.3333333333333333,0.0,0.2,0.0,0,0,CC,others,,
10031,21,2024-09-22,1.0,-99999,3.0,4.0,3.0,3.0,2,2,0,3,3,0.0,4.0,34.0,1,1,0.0,0,0,2.0,1,1,2.0,1,1,0,14.0,5.0,1,2,4.0,1,2,0.0,5,2,1,Married,GRADUATE,32,M,29933.07583116633,124.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.5,0.5,0.25,0.2,0.0,0,0,PL,others,,
10031,22,2024-10-22,2.0,-99999,4.0,4.0,3.0,3.0,2,2,0,3,3,0.0,4.0,34.0,1,1,0.0,0,0,2.0,1,1,2.0,1,1,0,14.0,5.0,1,2,4.0,1,2,1.0,4,2,1,Married,GRADUATE,32,M,24003.81782990035,125.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.5,0.5,0.25,0.2,0.0,0,0,PL,others,,
10031,23,2024-11-21,3.0,-99999,5.0,4.0,3.0,3.0,1,2,1,3,3,0.0,4.0,34.0,1,1,0.0,0,0,2.0,0,1,2.0,1,1,0,14.0,5.0,0,2,4.0,1,1,2.0,3,1,1,Married,GRADUATE,32,M,24003.81782990035,126.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,1.0,0.0,0.25,0.0,0.0,0,0,PL,others,,
10284,0,2023-01-01,107.0,-99999,-99999.0,0.0,-99999.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,1.0,1,1,136.0,1,1,0,Single,GRADUATE,28,M,25000.0,84.0,1.0,1.0,0.6,-99999.0,0,-99999.0,0,1.0,0.0,1.0,0.0,0.68,0,0,PL,PL,672.0,P2
10284,1,2023-01-31,108.0,-99999,-99998.0,0.0,-99999.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,1.0,0,0,137.0,0,0,0,Single,GRADUATE,28,M,25000.0,85.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10284,2,2023-03-02,109.0,-99999,-99997.0,0.0,-99999.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,1.0,0,0,138.0,0,0,0,Single,GRADUATE,28,M,25000.0,86.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10284,3,2023-04-01,0.0,-99999,-99996.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,1.0,0,0,139.0,0,0,0,Single,GRADUATE,28,M,25000.0,87.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10284,4,2023-05-01,1.0,-99999,-99995.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,1.0,0,0,140.0,0,0,0,Single,GRADUATE,28,M,25000.0,88.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10284,5,2023-05-31,2.0,-99999,-99994.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,1.0,0,0,141.0,0,0,0,Single,GRADUATE,28,M,25000.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10284,6,2023-06-30,3.0,-99999,-99993.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2.0,1.0,1,1,1.0,0,0,0.0,1,1,1,Single,GRADUATE,28,M,25000.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0,0,CC,PL,,
10284,7,2023-07-30,0.0,-99999,-99992.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0,2.0,1.0,1,1,1.0,0,0,1.0,1,1,1,Single,GRADUATE,28,M,25000.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0,0,CC,PL,,
10284,8,2023-08-29,1.0,-99999,-99991.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0,3.0,1.0,1,1,2.0,1,1,0.0,2,2,2,Single,GRADUATE,28,M,25000.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.5,1.0,0.0,0,0,PL,PL,,
10284,9,2023-09-28,2.0,-99999,-99990.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,2.0,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0,3.0,1.0,1,1,2.0,1,1,1.0,2,2,1,Single,GRADUATE,28,M,25000.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.5,1.0,0.0,0,0,PL,PL,,
10284,10,2023-10-28,3.0,-99999,0.0,1.0,2.0,2.0,0,0,0,0,0,0.0,1.0,2.0,1,2,0.0,0,0,1.0,1,1,0.0,0,0,2,3.0,1.0,1,1,2.0,1,1,2.0,2,2,1,Single,GRADUATE,28,M,27233.520363553616,94.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.5,1.0,0.0,0,0,PL,PL,,
10284,11,2023-11-27,4.0,-99999,1.0,1.0,2.0,2.0,1,1,0,2,2,0.0,1.0,2.0,1,2,0.0,0,0,1.0,1,1,0.0,0,0,2,3.0,1.0,1,1,2.0,1,1,3.0,2,2,0,Single,GRADUATE,28,M,27233.520363553616,95.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.5,1.0,0.0,0,0,PL,PL,,
10284,12,2023-12-27,5.0,-99999,0.0,2.0,2.0,2.0,1,1,0,2,2,0.0,2.0,2.0,1,2,0.0,0,0,2.0,2,2,0.0,0,0,2,3.0,1.0,0,1,2.0,1,1,4.0,2,1,0,Single,GRADUATE,28,M,27233.520363553616,96.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.5,0.0,0.0,0,0,PL,PL,,
10284,13,2024-01-26,6.0,-99999,1.0,2.0,2.0,2.0,2,2,0,2,2,0.0,2.0,2.0,0,2,0.0,0,0,2.0,2,2,0.0,0,0,2,3.0,1.0,0,1,2.0,1,1,5.0,2,1,0,Single,GRADUATE,28,M,30687.236588199252,97.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.5,0.0,0.0,0,0,PL,PL,,
10284,14,2024-02-25,7.0,-99999,2.0,2.0,2.0,2.0,2,2,0,2,2,0.0,2.0,2.0,0,2,0.0,0,0,2.0,2,2,0.0,0,0,2,3.0,1.0,0,1,2.0,0,1,6.0,2,0,0,Single,GRADUATE,28,M,27552.14924902968,98.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10284,15,2024-03-26,0.0,-99999,3.0,2.0,2.0,2.0,2,2,0,2,2,0.0,2.0,3.0,1,2,0.0,0,0,2.0,2,2,0.0,0,0,0,3.0,1.0,0,1,2.0,0,1,7.0,2,0,0,Single,GRADUATE,28,M,27552.14924902968,99.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10284,16,2024-04-25,1.0,-99999,4.0,2.0,2.0,2.0,1,2,1,2,2,0.0,2.0,3.0,1,2,0.0,0,0,2.0,1,2,0.0,0,0,0,3.0,1.0,0,1,2.0,0,1,8.0,2,0,0,Single,GRADUATE,28,M,27552.14924902968,100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10284,17,2024-05-25,0.0,-99999,5.0,2.0,2.0,2.0,1,2,1,2,2,0.0,2.0,4.0,2,3,0.0,0,0,2.0,1,2,0.0,0,0,0,4.0,2.0,1,2,2.0,0,1,0.0,3,1,1,Single,GRADUATE,28,M,27552.14924902968,101.0,0.25,1.0,0.0,0.0,0,0.0,1,0.0,0.5,0.0,0.5,0.0,0,0,CC,PL,,
10284,18,2024-06-24,0.0,-99999,6.0,2.0,2.0,2.0,0,2,2,0,2,0.0,2.0,5.0,3,4,0.0,0,0,2.0,0,2,0.0,0,0,0,4.0,2.0,1,1,2.0,0,1,1.0,2,1,1,Single,GRADUATE,28,M,24506.158728539664,102.0,0.25,1.0,0.0,0.0,0,0.0,1,0.0,1.0,0.0,0.5,0.0,0,0,CC,PL,,
10284,19,2024-07-24,0.0,-99999,7.0,2.0,2.0,2.0,0,2,2,0,2,0.0,2.0,6.0,4,4,0.0,0,0,2.0,0,2,0.0,0,0,0,5.0,2.0,1,1,2.0,0,1,0.0,3,2,2,Single,GRADUATE,28,M,24506.158728539664,103.0,0.25,1.0,0.0,0.0,0,0.0,1,0.0,1.0,0.0,0.5,0.0,0,0,GL,PL,,
10284,20,2024-08-23,1.0,-99999,0.0,3.0,2.0,2.0,0,2,2,0,2,1.0,2.0,6.0,4,4,1.0,1,1,2.0,0,2,0.0,0,0,1,5.0,2.0,1,1,2.0,0,0,1.0,2,2,1,Single,GRADUATE,28,M,24506.158728539664,104.0,0.25,1.0,0.0,0.0,0,0.0,1,0.0,1.0,0.0,0.5,0.0,0,0,GL,PL,,
10284,21,2024-09-22,2.0,-99999,1.0,3.0,2.0,2.0,1,3,2,1,2,1.0,2.0,6.0,3,4,1.0,1,1,2.0,0,2,0.0,0,0,1,5.0,2.0,1,1,2.0,0,0,2.0,2,2,1,Single,GRADUATE,28,M,24506.158728539664,105.0,0.25,1.0,0.0,0.0,0,0.0,1,0.0,1.0,0.0,0.5,0.0,0,0,GL,PL,,
10284,22,2024-10-22,3.0,-99999,2.0,3.0,2.0,2.0,1,2,1,1,2,1.0,2.0,6.0,3,4,1.0,1,1,2.0,0,1,0.0,0,0,1,6.0,2.0,1,1,3.0,1,1,0.0,3,3,1,Single,GRADUATE,28,M,27715.015564920675,106.0,0.25,1.0,0.0,0.0,0,0.0,1,1.0,1.0,0.3333333333333333,0.5,0.0,0,0,PL,PL,,
10284,23,2024-11-21,4.0,-99999,3.0,3.0,2.0,2.0,1,2,1,1,2,1.0,2.0,6.0,2,4,1.0,1,1,2.0,0,1,0.0,0,0,1,6.0,2.0,0,1,3.0,1,1,1.0,3,2,1,Single,GRADUATE,28,M,27715.015564920675,107.0,0.25,0.0,0.0,0.0,0,0.0,1,1.0,0.0,0.3333333333333333,0.0,0.0,0,0,PL,PL,,
10356,0,2023-01-01,48.0,-99999,-99999.0,0.0,-99999.0,0.0,0,0,0,-99999,-99999,0.0,0.0,3.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0,0,6.0,0.0,0,0,4.0,1,4,102.0,6,2,0,Married,GRADUATE,35,M,11000.0,105.0,1.0,1.0,0.939,-99999.0,0,-99999.0,0,0.25,0.0,0.25,0.0,4.545,0,0,PL,PL,670.0,P2
10356,1,2023-01-31,49.0,-99999,0.0,1.0,3.0,3.0,0,0,0,0,0,0.0,1.0,3.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3,6.0,0.0,0,0,4.0,0,0,103.0,0,0,0,Married,GRADUATE,35,M,11000.0,106.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10356,2,2023-03-02,50.0,-99999,1.0,1.0,3.0,3.0,1,1,0,3,3,0.0,1.0,3.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3,6.0,0.0,0,0,4.0,0,0,104.0,0,0,0,Married,GRADUATE,35,M,11000.0,107.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10356,3,2023-04-01,51.0,-99999,2.0,1.0,3.0,3.0,1,1,0,3,3,0.0,1.0,3.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3,6.0,0.0,0,0,4.0,0,0,105.0,0,0,0,Married,GRADUATE,35,M,11000.0,108.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10356,4,2023-05-01,52.0,-99999,3.0,1.0,3.0,3.0,1,1,0,3,3,0.0,1.0,3.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3,7.0,0.0,0,0,5.0,1,1,0.0,1,1,1,Married,GRADUATE,35,M,11000.0,109.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,1.0,0.0,0.2,0.0,0.0,0,0,PL,PL,,
10356,5,2023-05-31,53.0,-99999,4.0,1.0,3.0,3.0,1,1,0,3,3,0.0,1.0,3.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3,7.0,0.0,0,0,5.0,1,1,1.0,1,1,1,Married,GRADUATE,35,M,11000.0,110.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,1.0,0.0,0.2,0.0,0.0,0,0,PL,PL,,
10356,6,2023-06-30,54.0,-99999,5.0,1.0,3.0,3.0,1,1,0,3,3,0.0,1.0,3.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,3,7.0,0.0,0,0,5.0,1,1,2.0,1,1,1,Married,GRADUATE,35,M,11000.0,111.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,1.0,0.0,0.2,0.0,0.0,0,0,PL,PL,,
10356,7,2023-07-30,0.0,-99999,6.0,1.0,3.0,3.0,0,1,1,0,3,0.0,1.0,4.0,1,1,0.0,0,0,0.0,0,0,1.0,0,1,0,7.0,0.0,0,0,5.0,1,1,3.0,1,1,0,Married,GRADUATE,35,M,11000.0,112.0,0.0,0.0,0.0,-99999.0,0,-99999.0,0,1.0,0.0,0.2,0.0,0.0,0,0,PL,PL,,
10356,8,2023-08-29,1.0,-99999,7.0,1.0,3.0,3.0,0,1,1,0,3,0.0,1.0,4.0,1,1,0.0,0,0,0.0,0,0,1.0,0,1,0,7.0,0.0,0,0,5.0,1,1,4.0,1,1,0,Married,GRADUATE,35,M,11000.0,113.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.2,0.0,0.0,0,0,PL,PL,,
10356,9,2023-09-28,0.0,-99999,8.0,1.0,3.0,3.0,0,1,1,0,3,0.0,1.0,5.0,2,2,0.0,0,0,0.0,0,0,1.0,0,1,0,7.0,0.0,0,0,5.0,1,1,5.0,1,1,0,Married,GRADUATE,35,M,11000.0,114.0,0.25,1.0,0.0,0.0,1,0.0,0,1.0,0.0,0.2,0.0,0.0,0,0,PL,PL,,
10356,10,2023-10-28,1.0,-99999,9.0,1.0,3.0,3.0,0,1,1,0,3,0.0,1.0,5.0,2,2,0.0,0,0,0.0,0,0,1.0,0,1,0,7.0,0.0,0,0,5.0,0,1,6.0,1,0,0,Married,GRADUATE,35,M,11000.0,115.0,0.25,1.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10356,11,2023-11-27,2.0,-99999,0.0,2.0,3.0,3.0,0,1,1,0,3,1.0,1.0,5.0,2,2,1.0,1,1,0.0,0,0,1.0,0,1,1,7.0,0.0,0,0,5.0,0,1,7.0,1,0,0,Married,GRADUATE,35,M,11000.0,116.0,0.25,1.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,PL,PL,,
10356,12,2023-12-27,3.0,-99999,1.0,2.0,3.0,3.0,1,2,1,1,3,1.0,1.0,5.0,2,2,1.0,1,1,0.0,0,0,1.0,0,1,1,8.0,0.0,0,0,6.0,1,2,0.0,2,1,1,Married,GRADUATE,35,M,11000.0,117.0,0.25,1.0,0.0,0.0,1,0.0,0,0.5,0.0,0.16666666666666666,0.0,0.0,0,0,PL,PL,,
10356,13,2024-01-26,4.0,-99999,2.0,2.0,3.0,3.0,1,1,0,1,1,1.0,1.0,5.0,1,2,1.0,1,1,0.0,0,0,1.0,0,0,1,9.0,0.0,0,0,7.0,2,3,0.0,3,2,2,Married,GRADUATE,35,M,13152.40968245822,118.0,0.25,1.0,0.0,0.0,1,0.0,0,0.6666666666666666,0.0,0.2857142857142857,0.0,0.0,0,0,PL,PL,,
10356,14,2024-02-25,5.0,-99999,0.0,3.0,3.0,3.0,1,1,0,1,1,2.0,1.0,5.0,1,2,2.0,2,2,0.0,0,0,1.0,0,0,1,9.0,0.0,0,0,7.0,2,3,1.0,3,2,2,Married,GRADUATE,35,M,13152.40968245822,119.0,0.25,1.0,0.0,0.0,1,0.0,0,0.6666666666666666,0.0,0.2857142857142857,0.0,0.0,0,0,PL,PL,,
10356,15,2024-03-26,6.0,-99999,1.0,3.0,3.0,3.0,2,2,0,1,1,2.0,1.0,5.0,0,2,2.0,2,2,0.0,0,0,1.0,0,0,1,9.0,0.0,0,0,7.0,2,3,2.0,3,2,1,Married,GRADUATE,35,M,14627.244419889214,120.0,0.25,0.0,0.0,0.0,1,0.0,0,0.6666666666666666,0.0,0.2857142857142857,0.0,0.0,0,0,PL,PL,,
10356,16,2024-04-25,7.0,-99999,0.0,4.0,3.0,3.0,2,2,0,1,1,2.0,2.0,5.0,0,2,2.0,2,2,0.0,0,0,2.0,1,1,3,9.0,0.0,0,0,7.0,2,2,3.0,2,2,0,Married,GRADUATE,35,M,14627.244419889214,121.0,0.25,0.0,0.0,0.0,1,0.0,0,1.0,0.0,0.2857142857142857,0.0,0.0,0,0,PL,PL,,
10356,17,2024-05-25,8.0,-99999,1.0,4.0,3.0,3.0,2,3,1,3,3,2.0,2.0,5.0,0,2,2.0,1,2,0.0,0,0,2.0,1,1,3,10.0,1.0,1,1,7.0,2,2,0.0,3,3,1,Married,GRADUATE,35,M,16897.9976830918,122.0,0.25,0.5,0.0,0.0,1,0.0,0,1.0,1.0,0.2857142857142857,1.0,0.0,0,0,CC,PL,,
10356,18,2024-06-24,9.0,-99999,2.0,4.0,3.0,3.0,2,3,1,3,3,2.0,2.0,5.0,0,2,2.0,1,2,0.0,0,0,2.0,1,1,3,10.0,1.0,1,1,7.0,1,2,1.0,3,2,1,Married,GRADUATE,35,M,16897.9976830918,123.0,0.25,0.5,0.0,0.0,1,0.0,0,0.5,1.0,0.14285714285714285,1.0,0.0,0,0,CC,PL,,
10356,19,2024-07-24,10.0,-99999,3.0,4.0,3.0,3.0,2,3,1,3,3,2.0,2.0,5.0,0,1,2.0,1,2,0.0,0,0,2.0,1,1,3,11.0,1.0,1,1,8.0,1,3,0.0,4,2,2,Married,GRADUATE,35,M,16897.9976830918,124.0,0.25,0.5,0.0,0.0,1,0.0,0,0.3333333333333333,1.0,0.125,1.0,0.0,0,0,PL,PL,,
10356,20,2024-08-23,11.0,-99999,4.0,4.0,3.0,3.0,1,3,2,3,3,2.0,2.0,5.0,0,1,2.0,0,2,0.0,0,0,2.0,1,1,3,11.0,1.0,1,1,8.0,1,3,1.0,4,2,1,Married,GRADUATE,35,M,16897.9976830918,125.0,0.25,0.5,0.0,0.0,1,0.0,0,0.3333333333333333,1.0,0.125,1.0,0.0,0,0,PL,PL,,
10356,21,2024-09-22,12.0,-99999,5.0,4.0,3.0,3.0,1,3,2,3,3,2.0,2.0,5.0,0,0,2.0,0,2,0.0,0,0,2.0,1,1,3,11.0,1.0,1,1,8.0,1,3,2.0,4,2,1,Married,GRADUATE,35,M,16897.9976830918,126.0,0.5,1.0,0.0,0.0,1,0.0,1,0.3333333333333333,1.0,0.125,1.0,0.0,0,0,PL,PL,,
10356,22,2024-10-22,13.0,-99999,0.0,5.0,3.0,3.0,0,3,3,0,3,2.0,3.0,5.0,0,0,2.0,0,2,0.0,0,0,3.0,1,2,3,11.0,1.0,1,1,8.0,1,3,3.0,4,2,0,Married,GRADUATE,35,M,16034.666491414753,127.0,0.5,1.0,0.0,0.0,1,0.0,1,0.3333333333333333,1.0,0.125,1.0,0.0,0,0,PL,PL,,
10356,23,2024-11-21,0.0,-99999,1.0,5.0,3.0,3.0,1,3,2,3,3,2.0,3.0,6.0,1,1,2.0,0,1,0.0,0,0,3.0,1,2,0,11.0,1.0,0,1,8.0,1,3,4.0,4,1,0,Married,GRADUATE,35,M,16034.666491414753,128.0,0.5,0.5,0.0,0.0,1,0.0,1,0.3333333333333333,0.0,0.125,0.0,0.0,0,0,PL,PL,,
